identity_id;user_id;changed;del;standard;name;organization;email;reply-to;bcc;signature;html_signature
1235;904;2015-11-13 00:13:39.0;1;0;*;*;*;*;*;NULL;0
1236;904;2015-11-16 06:52:09.0;1;0;*;*;*;*;*;NULL;0
1237;904;2015-11-13 00:13:26.0;1;0;*;*;*;*;*;NULL;0
1238;904;2015-11-13 00:15:42.0;1;0;*;*;*;*;*;NULL;0
1239;904;2015-11-13 00:14:38.0;1;0;*;*;*;*;*;NULL;0
1240;904;2015-11-12 23:03:07.0;1;0;*;*;*;*;*;NULL;0
1241;904;2015-11-12 23:02:25.0;1;0;*;*;*;*;*;NULL;0
1242;904;2015-11-16 07:47:28.0;1;0;*;*;*;*;*;NULL;0
1243;904;2015-11-16 06:58:49.0;1;0;*;*;*;*;*;NULL;0
1244;904;2015-11-16 07:02:19.0;1;0;*;*;*;*;*;NULL;0
1245;904;2015-11-16 07:48:24.0;1;0;*;*;*;*;*;NULL;0
1246;904;2015-11-16 07:05:40.0;1;0;*;*;*;*;*;NULL;0
1247;904;2015-11-16 07:46:26.0;1;0;*;*;*;*;*;NULL;0
1248;904;2015-11-16 07:10:44.0;1;0;*;*;*;*;*;NULL;0
1249;904;2015-11-16 07:47:01.0;1;0;*;*;*;*;*;NULL;0
1250;904;2015-11-16 07:46:47.0;1;0;*;*;*;*;*;NULL;0
1251;904;2015-11-16 07:47:15.0;1;0;*;*;*;*;*;NULL;0
1252;904;2015-11-16 07:13:37.0;1;0;*;*;*;*;*;NULL;0
1253;904;2015-11-16 07:46:08.0;1;0;*;*;*;*;*;NULL;0
1254;904;2015-11-16 07:18:04.0;1;0;*;*;*;*;*;NULL;0
1255;904;2015-11-16 07:48:16.0;1;0;*;*;*;*;*;NULL;0
1256;904;2015-11-16 07:21:00.0;1;0;*;*;*;*;*;NULL;0
1257;904;2015-11-16 07:47:39.0;1;0;*;*;*;*;*;NULL;0
1258;904;2015-11-16 07:46:33.0;1;0;*;*;*;*;*;NULL;0
1259;904;2015-11-16 07:24:12.0;1;0;*;*;*;*;*;NULL;0
1260;904;2015-11-16 07:47:08.0;1;0;*;*;*;*;*;NULL;0
1261;904;2015-11-16 07:27:05.0;1;0;*;*;*;*;*;NULL;0
1262;904;2015-11-16 07:28:55.0;1;0;*;*;*;*;*;NULL;0
1263;904;2015-11-16 07:32:05.0;1;0;*;*;*;*;*;NULL;0
1264;904;2015-11-16 07:48:08.0;1;0;*;*;*;*;*;NULL;0
1265;904;2015-11-16 07:35:52.0;1;0;*;*;*;*;*;NULL;0
1266;904;2015-11-16 07:46:40.0;1;0;*;*;*;*;*;NULL;0
1267;904;2015-11-16 07:40:10.0;1;0;*;*;*;*;*;NULL;0
1268;904;2015-11-16 07:40:03.0;1;0;*;*;*;*;*;NULL;0
1269;904;2015-11-16 07:46:54.0;1;0;*;*;*;*;*;NULL;0
1270;904;2015-11-16 07:46:18.0;1;0;*;*;*;*;*;NULL;0
1271;904;2015-11-16 07:50:03.0;1;0;*;*;*;*;*;NULL;0
1272;904;2015-11-16 07:52:24.0;1;0;*;*;*;*;*;NULL;0
1273;904;2015-11-16 07:54:51.0;1;0;*;*;*;*;*;NULL;0
1274;904;2015-11-16 07:57:37.0;1;0;*;*;*;*;*;NULL;0
1275;904;2015-11-16 09:24:48.0;1;0;*;*;*;*;*;NULL;0
1276;904;2015-11-16 08:00:06.0;1;0;*;*;*;*;*;NULL;0
1277;904;2015-11-16 09:27:58.0;1;0;*;*;*;*;*;NULL;0
1278;904;2015-11-16 08:02:00.0;1;0;*;*;*;*;*;NULL;0
1279;904;2015-11-16 09:25:21.0;1;0;*;*;*;*;*;NULL;0
1280;904;2015-11-16 08:07:34.0;1;0;*;*;*;*;*;NULL;0
1281;904;2015-11-16 08:11:15.0;1;0;*;*;*;*;*;NULL;0
1282;904;2015-11-16 08:15:28.0;1;0;*;*;*;*;*;NULL;0
1283;904;2015-11-16 09:25:27.0;1;0;*;*;*;*;*;NULL;0
1284;904;2015-11-16 09:25:59.0;1;0;*;*;*;*;*;NULL;0
1285;904;2015-11-16 08:18:28.0;1;0;*;*;*;*;*;NULL;0
1286;904;2015-11-16 09:25:05.0;1;0;*;*;*;*;*;NULL;0
1287;904;2015-11-16 08:21:02.0;1;0;*;*;*;*;*;NULL;0
1288;904;2015-11-17 06:28:23.0;1;0;*;*;*;*;*;NULL;0
1289;904;2015-11-16 08:24:40.0;1;0;*;*;*;*;*;NULL;0
1290;904;2015-11-16 09:26:34.0;1;0;*;*;*;*;*;NULL;0
1291;904;2015-11-16 09:26:06.0;1;0;*;*;*;*;*;NULL;0
1292;904;2015-11-16 09:26:49.0;1;0;*;*;*;*;*;NULL;0
1293;904;2015-11-16 08:32:30.0;1;0;*;*;*;*;*;NULL;0
1294;904;2015-11-16 09:25:14.0;1;0;*;*;*;*;*;NULL;0
1295;904;2015-11-16 08:45:15.0;1;0;*;*;*;*;*;NULL;0
1296;904;2015-11-16 09:27:30.0;1;0;*;*;*;*;*;NULL;0
1297;904;2015-11-16 09:27:02.0;1;0;*;*;*;*;*;NULL;0
1298;904;2015-11-16 09:28:06.0;1;0;*;*;*;*;*;NULL;0
1299;904;2015-11-16 09:27:14.0;1;0;*;*;*;*;*;NULL;0
1300;904;2015-11-16 09:25:52.0;1;0;*;*;*;*;*;NULL;0
1301;904;2015-11-16 08:56:15.0;1;0;*;*;*;*;*;NULL;0
1302;904;2015-11-16 08:58:34.0;1;0;*;*;*;*;*;NULL;0
1303;904;2015-11-16 09:02:49.0;1;0;*;*;*;*;*;NULL;0
1304;904;2015-11-16 09:05:02.0;1;0;*;*;*;*;*;NULL;0
1305;904;2015-11-16 09:07:52.0;1;0;*;*;*;*;*;NULL;0
1306;904;2015-11-16 09:10:33.0;1;0;*;*;*;*;*;NULL;0
1307;904;2015-11-16 09:26:42.0;1;0;*;*;*;*;*;NULL;0
1308;904;2015-11-17 06:17:57.0;1;0;*;*;*;*;*;NULL;0
1309;904;2015-11-17 06:03:05.0;1;0;*;*;*;*;*;NULL;0
1310;904;2015-11-17 06:28:33.0;1;0;*;*;*;*;*;NULL;0
1311;904;2015-11-17 06:06:11.0;1;0;*;*;*;*;*;NULL;0
1312;904;2015-11-17 06:09:31.0;1;0;*;*;*;*;*;NULL;0
1313;904;2015-11-17 06:13:21.0;1;0;*;*;*;*;*;NULL;0
1314;904;2015-11-17 06:13:32.0;1;0;*;*;*;*;*;NULL;0
1315;904;2015-11-17 06:17:47.0;1;0;*;*;*;*;*;NULL;0
1316;904;2015-11-17 06:28:53.0;1;0;*;*;*;*;*;NULL;0
1317;904;2015-11-17 06:25:21.0;1;0;*;*;*;*;*;NULL;0
1318;904;2015-11-17 06:32:20.0;1;0;*;*;*;*;*;NULL;0
1319;904;2015-11-17 06:35:06.0;1;0;*;*;*;*;*;NULL;0
1320;904;2015-11-17 06:37:51.0;1;0;*;*;*;*;*;NULL;0
1321;904;2015-11-17 06:51:25.0;1;0;*;*;*;*;*;NULL;0
1322;904;2015-11-17 07:09:16.0;1;0;*;*;*;*;*;NULL;0
1323;904;2015-11-17 07:09:54.0;1;0;*;*;*;*;*;NULL;0
1324;904;2015-11-17 07:15:16.0;1;0;*;*;*;*;*;NULL;0
1325;904;2015-11-17 07:18:44.0;1;0;*;*;*;*;*;NULL;0
1326;904;2015-11-17 07:25:38.0;1;0;*;*;*;*;*;NULL;0
1327;904;2015-11-17 07:46:34.0;1;0;*;*;*;*;*;NULL;0
1328;904;2015-11-17 07:46:05.0;1;0;*;*;*;*;*;NULL;0
1329;904;2015-11-17 07:48:14.0;1;0;*;*;*;*;*;NULL;0
1330;904;2015-11-17 07:52:28.0;1;0;*;*;*;*;*;NULL;0
1331;904;2015-11-17 07:55:11.0;1;0;*;*;*;*;*;NULL;0
1332;904;2015-11-17 07:58:30.0;1;0;*;*;*;*;*;NULL;0
1333;904;2015-11-17 08:02:08.0;1;0;*;*;*;*;*;NULL;0
1334;904;2015-11-17 08:04:46.0;1;0;*;*;*;*;*;NULL;0
1335;904;2015-11-17 08:07:04.0;1;0;*;*;*;*;*;NULL;0
1336;904;2015-11-17 08:10:46.0;1;0;*;*;*;*;*;NULL;0
1337;904;2015-11-17 08:13:28.0;1;0;*;*;*;*;*;NULL;0
1338;904;2015-11-17 08:16:07.0;1;0;*;*;*;*;*;NULL;0
1339;904;2015-11-17 08:18:47.0;1;0;*;*;*;*;*;NULL;0
1340;904;2015-11-17 08:22:07.0;1;0;*;*;*;*;*;NULL;0
1341;904;2015-11-17 08:26:12.0;1;0;*;*;*;*;*;NULL;0
1342;904;2015-11-17 11:26:41.0;1;0;*;*;*;*;*;NULL;0
1343;904;2015-11-25 22:10:06.0;1;0;*;*;*;*;*;NULL;0
1344;904;2015-11-25 21:27:08.0;1;0;*;*;*;*;*;NULL;0
1345;904;2015-11-25 21:30:04.0;1;0;*;*;*;*;*;NULL;0
1346;904;2015-11-25 21:34:03.0;1;0;*;*;*;*;*;NULL;0
1347;904;2015-11-25 21:37:42.0;1;0;*;*;*;*;*;NULL;0
1348;904;2015-11-25 21:40:16.0;1;0;*;*;*;*;*;NULL;0
1349;904;2015-11-25 21:42:34.0;1;0;*;*;*;*;*;NULL;0
1350;904;2015-11-25 21:45:11.0;1;0;*;*;*;*;*;NULL;0
1351;904;2015-11-25 21:48:04.0;1;0;*;*;*;*;*;NULL;0
1352;904;2015-11-25 21:50:39.0;1;0;*;*;*;*;*;NULL;0
1353;904;2015-11-25 21:53:08.0;1;0;*;*;*;*;*;NULL;0
1354;904;2015-11-25 21:56:25.0;1;0;*;*;*;*;*;NULL;0
1355;904;2015-11-25 22:01:36.0;1;0;*;*;*;*;*;NULL;0
1356;904;2015-11-25 22:04:08.0;1;0;*;*;*;*;*;NULL;0
1357;904;2015-11-25 22:06:38.0;1;0;*;*;*;*;*;NULL;0
1358;904;2015-11-25 22:09:22.0;1;0;*;*;*;*;*;NULL;0
1359;904;2015-11-25 22:14:07.0;1;0;*;*;*;*;*;NULL;0
1360;904;2015-11-25 22:17:06.0;1;0;*;*;*;*;*;NULL;0
1361;904;2015-11-25 22:17:49.0;0;0;*;*;*;*;*;NULL;0
1362;904;2015-11-26 20:55:28.0;1;0;*;*;*;*;*;NULL;0
1363;904;2015-11-28 08:55:46.0;1;0;*;*;*;*;*;NULL;0
1364;904;2015-11-30 14:41:58.0;1;0;*;*;*;*;*;NULL;0
1365;904;2015-12-20 15:20:03.0;0;0;*;*;*;*;*;NULL;1
1366;904;2016-01-13 12:12:30.0;0;0;*;*;*;*;*;NULL;0
1367;904;2015-12-24 22:42:32.0;0;0;*;*;*;*;*;NULL;1
1368;904;2016-04-26 13:14:57.0;0;0;*;*;*;*;*;NULL;0
1369;904;2016-05-02 07:19:53.0;0;1;*;*;*;*;*;NULL;0
1370;906;2016-05-05 00:24:39.0;1;0;*;*;*;*;*;NULL;0
1371;906;2016-05-05 00:24:47.0;1;0;*;*;*;*;*;NULL;0
1372;906;2016-05-05 00:24:22.0;1;0;*;*;*;*;*;NULL;0
1373;906;2016-05-05 00:24:32.0;1;0;*;*;*;*;*;NULL;0
1374;906;2016-05-05 00:25:06.0;1;0;*;*;*;*;*;NULL;0
1375;906;2016-05-04 00:58:04.0;1;0;*;*;*;*;*;NULL;0
1376;906;2016-05-05 00:24:59.0;1;0;*;*;*;*;*;NULL;0
1377;906;2016-05-05 00:24:15.0;1;0;*;*;*;*;*;NULL;0
1378;906;2016-05-05 00:24:08.0;1;0;*;*;*;*;*;NULL;0
1379;906;2016-05-05 00:24:54.0;1;0;*;*;*;*;*;NULL;0
1380;906;2016-05-11 23:59:07.0;1;0;*;*;*;*;*;NULL;0
1381;906;2016-05-11 23:00:58.0;1;0;*;*;*;*;*;NULL;0
1382;906;2016-05-11 22:54:37.0;1;0;*;*;*;*;*;NULL;0
1383;906;2016-05-11 23:58:58.0;1;0;*;*;*;*;*;NULL;0
1384;906;2016-05-11 23:58:43.0;1;0;*;*;*;*;*;NULL;0
1385;906;2016-05-11 22:54:58.0;1;0;*;*;*;*;*;NULL;0
1386;906;2016-05-11 23:59:15.0;1;0;*;*;*;*;*;NULL;0
1387;906;2016-05-11 22:54:29.0;1;0;*;*;*;*;*;NULL;0
1388;906;2016-05-11 22:54:51.0;1;0;*;*;*;*;*;NULL;0
1389;906;2016-05-11 22:54:23.0;1;0;*;*;*;*;*;NULL;0
1390;906;2016-05-11 22:54:43.0;1;0;*;*;*;*;*;NULL;0
1391;906;2016-05-11 23:00:51.0;1;0;*;*;*;*;*;NULL;0
1392;906;2016-05-11 23:58:51.0;1;0;*;*;*;*;*;NULL;0
1393;906;2016-05-12 00:01:01.0;0;0;*;*;*;*;*;NULL;0
1394;906;2016-05-12 00:01:34.0;0;0;*;*;*;*;*;NULL;0
1395;906;2016-05-12 00:02:41.0;0;0;*;*;*;*;*;NULL;0
1396;906;2016-05-12 00:03:25.0;0;0;*;*;*;*;*;NULL;0
1397;906;2016-05-12 00:04:35.0;0;0;*;*;*;*;*;NULL;0
1398;906;2016-05-12 00:05:31.0;0;0;*;*;*;*;*;NULL;0
1399;906;2016-05-12 00:06:18.0;0;0;*;*;*;*;*;NULL;0
1400;908;2013-08-12 11:59:18.0;0;1;*;*;*;*;*;NULL;0
1401;909;2016-03-21 12:21:09.0;0;1;*;*;*;*;*;NULL;0
1402;910;2014-01-31 06:05:42.0;0;1;*;*;*;*;*;NULL;0
1403;911;2014-02-01 17:09:38.0;0;1;*;*;*;*;*;NULL;0
1404;912;2014-08-12 11:48:01.0;0;1;*;*;*;*;*;NULL;0
1405;913;2015-11-17 17:01:11.0;0;1;*;*;*;*;*;NULL;0
1406;914;2013-07-10 20:08:12.0;0;1;*;*;*;*;*;NULL;0
1407;915;2013-07-10 20:17:32.0;0;1;*;*;*;*;*;NULL;0
1408;916;2013-09-11 22:05:46.0;0;1;*;*;*;*;*;NULL;0
1409;917;2016-06-18 16:08:53.0;0;1;*;*;*;*;*;NULL;0
1410;918;2013-06-20 21:27:28.0;0;1;*;*;*;*;*;NULL;0
1411;919;2013-06-23 01:37:33.0;0;1;*;*;*;*;*;NULL;0
1412;920;2013-06-26 13:21:55.0;0;1;*;*;*;*;*;NULL;0
1413;921;2013-06-26 13:32:29.0;0;1;*;*;*;*;*;NULL;0
1414;922;2013-09-01 13:47:39.0;0;1;*;*;*;*;*;NULL;0
1415;923;2013-09-04 07:50:11.0;0;1;*;*;*;*;*;NULL;0
1416;924;2015-05-26 18:58:57.0;0;1;*;*;*;*;*;NULL;0
1417;925;2015-05-28 09:47:18.0;0;1;*;*;*;*;*;NULL;1
1418;926;2015-05-26 20:03:18.0;0;1;*;*;*;*;*;NULL;0
1419;927;2015-05-26 20:04:01.0;0;1;*;*;*;*;*;NULL;0
1420;928;2015-05-26 23:01:03.0;0;1;*;*;*;*;*;NULL;0
1421;929;2016-07-19 14:03:13.0;0;1;*;*;*;*;*;NULL;0
1422;930;2013-07-23 12:28:26.0;0;1;*;*;*;*;*;NULL;1
1423;931;2015-04-28 10:05:07.0;0;1;*;*;*;*;*;NULL;0
1424;932;2013-09-05 16:48:48.0;0;1;*;*;*;*;*;NULL;0
1425;933;2013-09-05 16:50:54.0;0;1;*;*;*;*;*;NULL;0
1426;934;2013-08-31 00:04:34.0;0;1;*;*;*;*;*;NULL;0
1427;935;2015-02-17 11:30:31.0;0;1;*;*;*;*;*;NULL;0
1428;936;2015-03-01 21:04:16.0;0;1;*;*;*;*;*;NULL;0
1429;937;2015-08-02 16:08:02.0;0;1;*;*;*;*;*;NULL;0
1430;938;2015-11-21 14:46:21.0;0;1;*;*;*;*;*;NULL;0
1431;939;1000-01-01 00:00:00.0;0;1;*;*;*;*;*;NULL;0
1432;940;2015-11-10 18:13:30.0;0;1;*;*;*;*;*;NULL;0
1433;941;2014-01-18 08:56:23.0;0;1;*;*;*;*;*;NULL;0
1434;942;2014-01-18 09:16:12.0;0;1;*;*;*;*;*;NULL;0
1435;943;2013-10-05 14:59:26.0;0;1;*;*;*;*;*;NULL;0
1438;946;2014-02-15 03:06:08.0;0;1;*;*;*;*;*;NULL;0
1439;947;2016-07-22 16:57:34.0;0;1;*;*;*;*;*;NULL;0
1440;948;2015-04-21 11:54:57.0;0;1;*;*;*;*;*;NULL;0
1441;949;2014-12-22 15:52:48.0;0;1;*;*;*;*;*;NULL;0
1442;950;2014-12-22 15:57:45.0;0;1;*;*;*;*;*;NULL;0
1443;951;2014-12-25 15:02:23.0;0;1;*;*;*;*;*;NULL;0
1444;952;2014-12-30 12:06:11.0;0;1;*;*;*;*;*;NULL;0
1445;953;2015-10-18 22:53:42.0;0;1;*;*;*;*;*;NULL;0
1446;954;2014-11-25 23:43:03.0;0;1;*;*;*;*;*;NULL;0
1447;955;2014-11-25 23:48:31.0;0;1;*;*;*;*;*;NULL;0
1448;956;2014-12-16 00:35:07.0;0;1;*;*;*;*;*;NULL;0
1449;957;2015-10-22 13:20:01.0;0;1;*;*;*;*;*;NULL;0
1450;958;2015-12-06 15:50:03.0;0;1;*;*;*;*;*;NULL;0
1451;959;2015-12-06 15:55:52.0;0;1;*;*;*;*;*;NULL;0
1452;960;2015-12-11 14:41:27.0;0;1;*;*;*;*;*;NULL;0
1453;961;2016-01-06 10:21:29.0;0;1;*;*;*;*;*;NULL;0
1454;962;2013-09-29 14:33:16.0;0;1;*;*;*;*;*;NULL;0
1455;963;2015-09-15 11:55:13.0;0;1;*;*;*;*;*;NULL;0
1456;964;2015-05-10 15:43:40.0;0;1;*;*;*;*;*;NULL;0
1457;965;2015-05-16 11:15:46.0;0;1;*;*;*;*;*;NULL;0
1458;966;2015-05-19 14:38:49.0;0;1;*;*;*;*;*;NULL;0
1459;967;2015-05-23 11:11:11.0;0;1;*;*;*;*;*;NULL;0
1460;968;2015-05-25 11:23:55.0;0;1;*;*;*;*;*;NULL;0
1461;969;2015-05-25 11:36:22.0;0;1;*;*;*;*;*;NULL;0
1462;970;2015-05-26 05:53:16.0;0;1;*;*;*;*;*;NULL;0
1463;971;2015-05-27 11:50:16.0;0;1;*;*;*;*;*;NULL;0
1464;972;2015-06-03 11:30:00.0;0;1;*;*;*;*;*;NULL;0
1465;973;2015-06-05 15:55:34.0;0;1;*;*;*;*;*;NULL;0
1466;974;2015-06-05 18:28:16.0;0;1;*;*;*;*;*;NULL;0
1467;975;2015-06-06 16:36:25.0;0;1;*;*;*;*;*;NULL;0
1468;976;2015-06-13 17:54:05.0;0;1;*;*;*;*;*;NULL;0
1469;977;2015-06-13 19:19:37.0;0;1;*;*;*;*;*;NULL;0
1470;978;2015-06-24 12:20:40.0;0;1;*;*;*;*;*;NULL;0
1471;979;2015-08-08 02:29:57.0;0;1;*;*;*;*;*;NULL;0
1472;980;2015-08-09 03:55:54.0;0;1;*;*;*;*;*;NULL;0
1473;981;2015-08-09 03:57:58.0;0;1;*;*;*;*;*;NULL;0
1474;982;2015-08-10 13:28:13.0;0;1;*;*;*;*;*;NULL;0
1475;983;2015-08-16 01:56:12.0;0;1;*;*;*;*;*;NULL;0
1476;984;2015-08-16 01:58:30.0;0;1;*;*;*;*;*;NULL;0
1477;985;2015-08-16 02:00:45.0;0;1;*;*;*;*;*;NULL;0
1478;986;2015-08-16 02:03:59.0;0;1;*;*;*;*;*;NULL;0
1479;987;2015-08-16 02:08:32.0;0;1;*;*;*;*;*;NULL;0
1480;988;2015-08-18 01:53:02.0;0;1;*;*;*;*;*;NULL;0
1481;989;2015-08-18 03:32:37.0;0;1;*;*;*;*;*;NULL;0
1482;990;2015-08-20 22:41:59.0;0;1;*;*;*;*;*;NULL;0
1483;991;2015-08-24 03:28:56.0;0;1;*;*;*;*;*;NULL;0
1484;992;2015-09-03 20:44:30.0;0;1;*;*;*;*;*;NULL;0
1485;993;2015-09-03 22:19:25.0;0;1;*;*;*;*;*;NULL;0
1486;994;2015-09-06 16:11:41.0;0;1;*;*;*;*;*;NULL;0
1487;995;2015-09-07 20:01:39.0;0;1;*;*;*;*;*;NULL;0
1488;996;2015-09-07 20:03:16.0;0;1;*;*;*;*;*;NULL;0
1489;997;2015-09-07 20:13:13.0;0;1;*;*;*;*;*;NULL;0
1490;998;2015-09-12 19:53:38.0;0;1;*;*;*;*;*;NULL;0
1491;999;2015-10-03 08:43:40.0;0;1;*;*;*;*;*;NULL;0
1492;1000;2015-10-18 06:23:16.0;0;1;*;*;*;*;*;NULL;0
1493;1001;2015-10-18 06:26:14.0;0;1;*;*;*;*;*;NULL;0
1494;1006;2015-11-27 00:21:26.0;0;1;*;*;*;*;*;NULL;0
1495;1007;2015-11-27 00:23:44.0;0;1;*;*;*;*;*;NULL;0
1496;1008;2015-12-14 10:25:34.0;0;1;*;*;*;*;*;NULL;0
1497;1009;2016-05-25 15:41:18.0;0;1;*;*;*;*;*;NULL;0
1498;1010;2016-05-25 15:43:16.0;0;1;*;*;*;*;*;NULL;0
1499;1011;2014-12-11 12:37:22.0;0;1;*;*;*;*;*;NULL;0
1500;1012;2015-03-17 15:58:43.0;0;1;*;*;*;*;*;NULL;0
1501;1013;2015-01-16 10:16:25.0;0;1;*;*;*;*;*;NULL;0
1502;1014;2012-10-27 23:17:37.0;0;1;*;*;*;*;*;NULL;0
1503;1015;2018-10-02 06:47:12.0;0;1;*;*;*;*;*;NULL;0
1504;1016;2014-11-24 23:10:02.0;0;1;*;*;*;*;*;NULL;0
1505;1017;2012-04-17 13:56:56.0;0;1;*;*;*;*;*;NULL;0
1506;1018;2012-07-05 16:05:13.0;0;1;*;*;*;*;*;NULL;0
1507;1019;2013-06-06 13:02:40.0;0;1;*;*;*;*;*;NULL;0
1508;1020;2013-06-06 21:20:12.0;0;1;*;*;*;*;*;NULL;0
1509;1021;2013-06-07 04:51:27.0;0;1;*;*;*;*;*;NULL;0
1510;1022;2013-07-11 08:58:21.0;0;1;*;*;*;*;*;NULL;0
1511;1023;2013-11-20 11:44:53.0;0;1;*;*;*;*;*;NULL;0
1512;1024;2015-03-23 18:32:26.0;0;1;*;*;*;*;*;NULL;0
1513;1025;2015-03-24 09:59:59.0;0;1;*;*;*;*;*;NULL;0
1514;1026;2015-03-24 12:56:39.0;0;1;*;*;*;*;*;NULL;0
1515;1027;2011-06-06 21:45:32.0;0;1;*;*;*;*;*;NULL;0
1516;1028;2013-07-31 10:52:32.0;0;1;*;*;*;*;*;NULL;0
1517;1029;2015-11-26 10:46:02.0;0;1;*;*;*;*;*;NULL;0
1518;1030;2015-10-28 13:36:38.0;0;1;*;*;*;*;*;NULL;0
1519;1031;2012-02-16 16:23:38.0;0;1;*;*;*;*;*;NULL;0
1520;1032;2012-02-16 15:56:23.0;0;1;*;*;*;*;*;NULL;0
1521;1033;2012-02-16 15:57:24.0;0;1;*;*;*;*;*;NULL;0
1522;1034;2012-02-16 16:22:10.0;0;1;*;*;*;*;*;NULL;0
1523;1035;2013-10-23 21:54:58.0;0;1;*;*;*;*;*;NULL;0
1524;1036;2012-04-24 14:47:25.0;0;1;*;*;*;*;*;NULL;0
1525;1037;2012-02-16 16:26:03.0;0;1;*;*;*;*;*;NULL;0
1526;1038;2012-02-16 16:26:36.0;0;1;*;*;*;*;*;NULL;0
1527;1039;2012-02-16 16:27:08.0;0;1;*;*;*;*;*;NULL;0
1528;1040;2012-02-16 16:28:26.0;0;1;*;*;*;*;*;NULL;0
1529;1041;2012-02-16 16:29:04.0;0;1;*;*;*;*;*;NULL;0
1530;1042;2012-02-16 16:30:17.0;0;1;*;*;*;*;*;NULL;0
1531;1043;2012-02-16 16:33:46.0;0;1;*;*;*;*;*;NULL;0
1532;1044;2012-02-16 16:34:15.0;0;1;*;*;*;*;*;NULL;0
1533;1045;2012-02-16 16:34:40.0;0;1;*;*;*;*;*;NULL;0
1534;1046;2012-02-16 16:35:17.0;0;1;*;*;*;*;*;NULL;0
1535;1047;2012-02-16 16:35:52.0;0;1;*;*;*;*;*;NULL;0
1536;1048;2012-02-16 16:36:25.0;0;1;*;*;*;*;*;NULL;0
1537;1049;2015-11-02 08:55:41.0;0;1;*;*;*;*;*;NULL;0
1538;1050;2012-02-16 16:37:40.0;0;1;*;*;*;*;*;NULL;0
1539;1051;2013-04-26 10:18:10.0;0;1;*;*;*;*;*;NULL;1
1540;1052;2012-02-16 16:38:47.0;0;1;*;*;*;*;*;NULL;0
1541;1053;2012-02-16 16:39:16.0;0;1;*;*;*;*;*;NULL;0
1542;1054;2012-02-16 16:39:50.0;0;1;*;*;*;*;*;NULL;0
1543;1055;2012-02-20 16:28:26.0;0;1;*;*;*;*;*;NULL;0
1544;1056;2012-02-25 09:57:27.0;0;1;*;*;*;*;*;NULL;0
1545;1057;2012-03-06 16:09:36.0;0;1;*;*;*;*;*;NULL;0
1546;1058;2012-03-19 10:32:31.0;0;1;*;*;*;*;*;NULL;0
1547;1059;2015-08-18 11:44:51.0;0;1;*;*;*;*;*;NULL;0
1548;1060;2012-04-04 15:49:29.0;0;1;*;*;*;*;*;NULL;0
1549;1061;2012-04-24 12:09:18.0;0;1;*;*;*;*;*;NULL;0
1550;1062;2012-04-24 16:07:16.0;0;1;*;*;*;*;*;NULL;0
1551;1063;2012-04-27 15:21:25.0;0;1;*;*;*;*;*;NULL;0
1552;1064;2014-11-27 10:38:44.0;0;1;*;*;*;*;*;NULL;0
1553;1065;2012-05-09 09:51:47.0;0;1;*;*;*;*;*;NULL;0
1554;1066;2012-06-29 15:06:36.0;0;1;*;*;*;*;*;NULL;0
1555;1067;2012-09-06 16:41:19.0;0;1;*;*;*;*;*;NULL;0
1556;1068;2012-11-08 15:11:49.0;0;1;*;*;*;*;*;NULL;0
1557;1069;2012-12-10 11:46:48.0;0;1;*;*;*;*;*;NULL;0
1558;1070;2015-02-05 11:09:39.0;0;1;*;*;*;*;*;NULL;0
1559;1071;2013-01-08 08:55:53.0;0;1;*;*;*;*;*;NULL;0
1560;1072;2013-02-07 15:03:01.0;0;1;*;*;*;*;*;NULL;0
1561;1073;2013-04-22 12:42:08.0;0;1;*;*;*;*;*;NULL;0
1562;1074;2013-07-22 14:51:44.0;0;1;*;*;*;*;*;NULL;0
1563;1075;2017-02-10 11:48:15.0;0;1;*;*;*;*;*;NULL;0
1564;1076;2013-11-25 09:47:33.0;0;1;*;*;*;*;*;NULL;0
1565;1077;2014-02-04 11:06:24.0;0;1;*;*;*;*;*;NULL;0
1566;1078;2014-03-11 16:30:03.0;0;1;*;*;*;*;*;NULL;0
1567;1079;2014-03-21 09:56:03.0;0;1;*;*;*;*;*;NULL;0
1568;1080;2014-04-01 16:52:51.0;0;1;*;*;*;*;*;NULL;0
1569;1081;2014-04-10 15:04:46.0;0;1;*;*;*;*;*;NULL;0
1570;1082;2014-04-17 20:26:50.0;0;1;*;*;*;*;*;NULL;0
1571;1083;2014-05-16 11:43:41.0;0;1;*;*;*;*;*;NULL;0
1572;1084;2014-06-30 16:02:26.0;0;1;*;*;*;*;*;NULL;0
1573;1085;2014-11-26 17:29:37.0;0;1;*;*;*;*;*;NULL;0
1574;1086;2017-06-29 11:17:48.0;0;1;*;*;*;*;*;NULL;1
1575;1087;2014-10-01 08:45:55.0;0;1;*;*;*;*;*;NULL;0
1576;1088;2014-12-04 14:18:40.0;0;1;*;*;*;*;*;NULL;0
1577;1089;2014-12-12 16:21:40.0;0;1;*;*;*;*;*;NULL;0
1578;1090;2017-03-14 08:11:31.0;0;1;*;*;*;*;*;NULL;0
1579;1091;2015-06-17 12:05:23.0;0;1;*;*;*;*;*;NULL;0
1580;1092;2015-07-31 15:09:14.0;0;1;*;*;*;*;*;NULL;0
1581;1093;2017-02-10 11:10:41.0;0;1;*;*;*;*;*;NULL;0
1582;1094;2017-11-15 09:14:07.0;0;1;*;*;*;*;*;NULL;0
